Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_prev,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M1_MSE_local_mean,M1_MSE_local_global_ratio,M2_Cosine_next,M2_Cosine_prev,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M2_Cosine_local_mean,M2_Cosine_local_global_ratio,M3_Residual_next,M3_Residual_prev,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M3_Residual_local_mean,M3_Residual_local_global_ratio,M4_CKA_next,M4_CKA_prev,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M4_CKA_local_mean,M4_CKA_local_global_ratio,M5_L1_next,M5_L1_prev,M5_L1_start,M5_L1_end,M5_L1_mean,M5_L1_local_mean,M5_L1_local_global_ratio,M6_L_Inf_next,M6_L_Inf_prev,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M6_L_Inf_local_mean,M6_L_Inf_local_global_ratio,M7_Var_Ratio_next,M7_Var_Ratio_prev,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M7_Var_Ratio_local_mean,M7_Var_Ratio_local_global_ratio,M8_Pearson_next,M8_Pearson_prev,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M8_Pearson_local_mean,M8_Pearson_local_global_ratio,M10_Router_Router_Norm_Var,M10_Router_Router_Norm_Min,M10_Router_Router_Norm_Max,M10_Router_Router_Norm_Mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens_Logit_Lens_KL,M13_LogitLens_Top1_Match_Rate,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M17_Var_Shift,M18_Outlier_IoU,M19_Attn_MLP_Ratio,M13_LogitLens,F1_Rank_Normalized_Residual,F2_Depth_Penalized_Cosine,F3_NonLinear_Depth,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M17_Var_Shift_delta1,M17_Var_Shift_delta2,M17_Var_Shift_rel_change,M18_Outlier_IoU_delta1,M18_Outlier_IoU_delta2,M18_Outlier_IoU_rel_change,M19_Attn_MLP_Ratio_delta1,M19_Attn_MLP_Ratio_delta2,M19_Attn_MLP_Ratio_rel_change,F1_Rank_Normalized_Residual_delta1,F1_Rank_Normalized_Residual_delta2,F1_Rank_Normalized_Residual_rel_change,F2_Depth_Penalized_Cosine_delta1,F2_Depth_Penalized_Cosine_delta2,F2_Depth_Penalized_Cosine_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
Qwen,csqa,10,0.43478260869565216,0.5966850828729282,0.006099376052139,0.0048391663699725,1.918964925503555,36.24653239332194,2.206908525356321,0.0063992629515694805,0.0028996502914123384,0.1047227713634106,0.1066939411448417,0.7010502960474935,0.9161674337527188,0.4119496004230849,0.11264427192478661,0.2734418762286833,0.4915500517559286,0.4356109660536807,0.9656050282848556,37.26712821566795,3.158342425159473,0.44207692959580047,0.13997118423076232,0.9999981714407994,0.9999985074918842,0.2829000864187095,0.1104839682383775,0.8759122488482741,0.9999976666905077,1.1416642099293939,0.0600100824278363,0.0532384585897323,0.1187466072692039,3.913501918755234,0.3453379606183821,0.05369272369107292,0.1554787763252231,1.0185058993652745,1.4855763078419328,401.51557831135466,483.4641687141687,163.17860096007985,1.266415127840909,0.00776091423987,1.0052873256458403,0.9930497518726102,0.0006063112087683,17.883688859525613,1.5041630420199477,0.999538762622149,0.6645149056550071,0.8952837295458026,0.8933217619697545,0.2992219161684644,0.0838087531055318,0.5880665483864428,0.8873695386715544,1.5089610854373343,0.0016532507725059,0.7773904204368591,0.9542710185050964,0.8667313456535339,0.9592271447181702,0.59033203125,10.3828125,0.0,4.209189191460609,36.76474431322681,1221.9653884039983,1.338877505302429,0.7372045208215714,0.6931721906274405,0.0,0.030497695383864046,1.7131586159603684,0.659380473395787,0.00023216009140014648,0.004365682601928711,0.00024208686710758265,0.10400390625,0.59912109375,0.21385542168674698,0.0,0.0,0.0,-0.14282982051372528,0.1780744343996048,-0.03281920876741051,0.1882798390256042,0.6638163973887785,0.005147568025838156,1.6663636101613974,29.434867858886264,0.0013655371153336038,0.1440158956050872,0.26275030684471123,0.1205293520490347,-0.034919885039329523,-0.044096421360969584,-0.04522572369719957,0.058476383707549484,0.0698398421516554,0.09213292898739778,-0.005388971142271378,-0.0024473351328470165,-0.15016638946798566,-0.1654414161100064,0.029222352596328438,-0.08806633305955824,0.013178836410891126,0.014338977872886072,0.006194559596387594,0.000524033053208306,0.014391274358482295,0.5,-4.2525102155000025e-06,-0.014288215047506714
Qwen,csqa,11,0.4782608695652174,0.1837016574585636,0.0079405991124854,0.006099376052139,1.9288759172011556,36.22603671537082,2.2057068560404605,0.00870677351640394,0.003947384707361512,0.1026042218485589,0.1047227713634106,0.7108878130604263,0.9116702414469384,0.40799325311222373,0.11091248902212292,0.27184883059761333,0.4998944253339619,0.4314807186987828,0.9697278347003664,33.023411081425,2.8174400008592477,0.445586433394047,0.15815294490743423,0.9999976041471246,0.9999981746138558,0.2831319569565056,0.1109037735208832,0.8759201475450378,0.9999285342554691,1.141574989359952,0.068144297436258,0.0600100824278363,0.1329061860168302,3.910789892968343,0.348391717741962,0.06123898302820445,0.17577623041482623,1.429058852886978,1.0185058993652745,401.76557831135466,483.7141687141687,163.26564253323593,3.0080805947993445,0.018424455679146128,1.0054959817366167,0.9947406778952608,0.0006031113471069,17.788914593783293,1.4962185710324223,1.0068513388911005,0.6729306517853345,0.8974049448674083,0.8952837295458026,0.289320320476771,0.088301759954606,0.5920132596517115,0.8890968597882306,1.5018191633232638,0.001036902773194,0.7396372556686401,0.9074274897575378,0.8250384330749512,0.9550794959068298,0.810546875,9.28515625,0.0,4.202864128682348,36.65523273415036,1215.681911892361,1.2441047790050506,0.7119534302949906,0.5001570615093133,0.0,0.02716451625314998,1.5765725979909462,0.6915640748081247,-0.004147648811340332,-0.0043798089027404785,-0.0043239485393826715,0.22021484375,0.1162109375,0.37303556658395376,0.0,0.0,0.0,-0.00632506277826117,0.1365047577354641,-0.0015026796113354335,-0.10951157907644671,-0.2977914181020509,-0.0029787118371730203,-6.283476511637218,-7.949840121798616,-0.005142106782454858,-0.09477272629737854,-0.23878862190246575,-0.07078521068734445,-0.02525109052658081,0.009668794512748713,-0.03425249006671849,-0.19301512911812724,-0.2514915128256767,-0.27845192252074513,-0.0033331791307140667,0.0020557920115573114,-0.10929281995772078,-0.13658601796942227,0.028855398140584132,-0.07972759597210699,0.009910991697600569,0.009837517012932784,0.004122806415510771,0.00023187053779610833,0.014159578747626314,0.25,-3.199861661399954e-06,-0.00990159569169341
Qwen,csqa,12,0.5217391304347826,0.8715469613259669,0.0118569985267009,0.0079405991124854,1.939040091270116,36.18603554365578,2.202712337150755,0.01193624703582742,0.005418885993006362,0.0928561296939459,0.1026042218485589,0.7111142272835965,0.9023159582299056,0.40284757730567594,0.10959959980115648,0.2720622034321716,0.4810286457425351,0.4295329004648179,0.9728398536386108,28.4708519013176,2.4612091114546737,0.4441552756850003,0.1804622262437605,0.9996516956939352,0.9999976064903048,0.2832797002489697,0.111492637291636,0.8759578189517923,0.9998511956032917,1.1414376044480292,0.0783878859806802,0.068144297436258,0.1498631635569432,3.907376753317344,0.35279322644848693,0.07095900208587821,0.2011348193928674,10.75,1.429058852886978,401.76557831135466,483.7141687141687,163.41804456489513,5.0472264345311215,0.03088536794047812,1.0404741064043537,0.9945344460196032,0.0005997996250042,17.690702961664723,1.487994935804367,1.0148838096129709,0.6820478917707513,0.9071629889962324,0.8974049448674083,0.2891474734262596,0.0976773850638099,0.5971584594311458,0.8904069545618537,1.4910731632588508,0.0012109820963814,0.7157945036888123,0.8923900127410889,0.7975403070449829,0.961028516292572,0.5732421875,8.4609375,0.0,4.224075597193506,36.98115877641572,1231.6629316541885,1.3276251864433288,0.6888318804502487,0.5442995460758673,0.0,0.023115782042708678,1.4512774153348134,0.7223151185146152,0.0059490203857421875,0.01009666919708252,0.006228822219760621,-0.2373046875,-0.45751953125,-0.29277108433734944,0.0,0.0,0.0,0.02121146851115796,0.02753653128941913,0.005046907980298609,0.32592604226535826,0.43543762134180497,0.008891664789832499,15.981019761827383,22.2644962734646,0.013145724720828422,0.08352040743827827,0.1782931337356568,0.06713293674916354,-0.023121549844741907,0.002129540681838904,-0.03247621102852438,0.04414248456655401,0.23715761368468125,0.08825724550073577,-0.0040487342104413016,-0.0007155550797272349,-0.1490449589718651,-0.12529518265613282,0.011290835313289449,-0.07947314498285629,0.010164174068960419,0.00022641422317026816,0.0031120189382444208,0.00014774329246408646,0.016956977540112994,0.0,-3.3117221026999913e-06,-0.00017284705051134885
Qwen,csqa,13,0.5652173913043478,0.6657458563535912,0.0142880375005066,0.0118569985267009,2.0170936274001288,36.22318901105752,2.215240960049536,0.016710962278708878,0.007543631854293433,0.0993639676420538,0.0928561296939459,0.7132132038242206,0.8916149994481987,0.3962486997003169,0.1102782566561062,0.27830566122034983,0.4966302751079141,0.4123715039504346,0.9760776819214286,24.551088022267983,2.157459367482577,0.4551264456117085,0.21095481669803876,0.9999899715795368,0.9996516994527868,0.2691519838146847,0.1135556296026677,0.8784214123417889,0.999853417982731,1.1382388939939168,0.0910101871354769,0.0783878859806802,0.1693727752646884,3.902606241630785,0.35833604679166564,0.08326846973316085,0.23237536453930144,1.8870186770577395,10.75,412.51557831135466,494.4641687141687,166.57066946735222,5.515832629504504,0.03311406892407604,1.009256691448421,0.9611008025211548,0.0005764520538221,17.00145605682448,1.4300624465643186,0.9902251630704193,0.6924349106271339,0.9006491160412288,0.9071629889962324,0.2869665672747841,0.1083878640521754,0.6037690484771211,0.8897343481202091,1.4736335837200352,0.0008624967886134,0.6989411115646362,0.8401298522949219,0.7707754969596863,0.9589897394180298,0.343505859375,8.31640625,0.0,4.123598489496443,36.791655480861664,1237.20945570204,1.319508534669876,0.6663564214706421,0.5869599274771079,0.0,0.019843922053192548,1.3403362736802988,0.7518094115561123,-0.0020387768745422363,-0.007987797260284424,-0.0021214530474156224,-0.229736328125,0.007568359375,-0.4007666098807495,0.0,0.0,0.0,-0.10047710769706342,-0.12168857620822138,-0.023786768343781683,-0.18950329555405432,-0.5154293378194126,-0.005124320108511826,5.5465240478515625,-10.43449571397582,0.004503280812715671,-0.008116651773452777,-0.09163705921173104,-0.006113662091028149,-0.022475458979606566,0.0006460908651353403,-0.0326283663945921,0.04266038140124062,-0.0014821031653133865,0.07837666172753788,-0.0032718599895161307,0.0007768742209251708,-0.1415422581624558,-0.11094114165451452,0.0143540410016183,-0.0764437870267003,0.07805353613001276,0.0020989765406240757,0.003237828282817823,-0.01412771643428501,0.019509611707745206,10.75,-2.334757118210005e-05,-0.002180906151475537
Qwen,csqa,14,0.6086956521739131,0.2928176795580111,0.0210337410822059,0.0142880375005066,2.035223271395709,36.118223757357214,2.210485142360708,0.023070417902753458,0.010436812014795259,0.10171052396151,0.0993639676420538,0.7352423973131336,0.8691538262511257,0.39697871715417204,0.11018554793333632,0.2775603398732933,0.523775848939124,0.4255123877749884,0.9807059496860832,21.187976646579557,1.9026874031728163,0.4652396352636726,0.24451711523571745,0.9999912581318816,0.99998998261201,0.2687417377369214,0.1146649815917112,0.8785656392991282,0.9999055430207655,1.13811136829836,0.1092212624866195,0.0910101871354769,0.1971318089966887,3.892644862675647,0.36718691597328323,0.09698553534802794,0.2641312390634132,3.345735117219492,1.8870186770577395,412.76557831135466,494.7141687141687,166.61723424279884,5.304603840346028,0.0318370657418559,1.0155169751974131,0.9908301723384154,0.00057113484559,16.84337719301041,1.4168484335029252,1.005773819410635,0.7098669094859761,0.8982853808918515,0.9006491160412288,0.2650436007102721,0.1308522051921836,0.6030405932120062,0.8898119861819918,1.4755424339960233,0.0011169870849698,0.6443051695823669,0.8217874765396118,0.7266486883163452,0.9570267796516418,0.236083984375,8.021484375,0.0,4.079868513676855,36.312517975767456,1234.771885342068,1.3772731745243072,0.638962343454361,0.5831327138662709,0.0,0.01715942586719201,1.2264133744647785,0.7801894976054939,-0.0019629597663879395,7.581710815429688e-05,-0.0020469038256646366,-0.107421875,0.122314453125,-0.3127221037668799,0.0,0.0,0.0,-0.04372997581958771,0.05674713187747571,-0.010604809350613476,-0.47913750509420794,-0.2896342095401536,-0.013022993905328462,-2.437570359972142,-7.984094407823704,-0.001970216400091207,0.05776463985443114,0.06588129162788392,0.04377739009386783,-0.02739407801628113,-0.004918619036674565,-0.04111024841003663,-0.0038272136108370436,-0.046487595012077665,-0.006520400169884311,-0.002684496186000536,0.0005873638035155948,-0.13528052462636264,-0.11392289921552035,-0.0029817575610058267,-0.08499575923787439,0.018129643995580036,0.022029193488912968,0.004628267764654526,-0.0004102460777632988,0.027759033732000282,0.25,-5.317208232099983e-06,-0.02192296656451198
Qwen,csqa,15,0.6521739130434783,0.04005524861878461,0.0274514244468142,0.0210337410822059,2.0659435460257005,35.97208325185315,2.2086351286793935,0.07969051968828025,0.03608134210010875,0.0824830865488981,0.10171052396151,0.7514814180028331,0.8447697124185375,0.401087765565888,0.10386635737766695,0.2589616688311646,0.4730736095089096,0.4313767432775974,0.9847672156971268,17.505764002882,1.6380362387837086,0.44369467543247393,0.2708698773911502,0.9999566198274016,0.9999912473434898,0.268674404136867,0.1162410823904423,0.8787232058780248,0.9754863514751806,1.1101178890460184,0.1183346056247421,0.1092212624866195,0.2330336429538734,3.879219852833353,0.3811985900907297,0.1109015210047303,0.2909284651011064,8.75,3.345735117219492,412.76557831135466,494.7141687141687,166.58660342554688,33.433456343417284,0.20069714884461953,1.0538758623316873,0.9847244887836248,0.0005623633409053,16.582922027113007,1.3950607303760814,1.0035166042735593,0.719335425120665,0.9175185796474452,0.8982853808918515,0.2487625623462045,0.1552288766331012,0.5989263068621207,0.8961364804185091,1.4962382995285115,0.0012119044549763,0.6321322321891785,0.7820971012115479,0.7137235403060913,0.965050220489502,0.1654052734375,6.26953125,0.0,4.174645569589403,36.4753664980332,1264.100676642524,1.440784166574478,0.6388852751255035,0.5333254205691077,0.0,0.013848393812690027,1.1231042419437203,0.8075728530872482,0.008023440837860107,0.009986400604248047,0.008383716117934092,-0.0706787109375,0.0367431640625,-0.2993795243019648,0.0,0.0,0.0,0.09477705591254804,0.13850703173213574,0.023230419214449904,0.16284852226574742,0.6419860273599554,0.004484638668527996,29.328791300456032,31.766361660428174,0.02375239641314897,0.06351099205017086,0.005746352195739712,0.046113576612792695,-7.706832885745474e-05,0.027317009687423677,-0.0001206148212753444,-0.04980729329716316,-0.045980079686326114,-0.08541330663294844,-0.0033110320545019847,-0.0006265358685014488,-0.1929570418106189,-0.10330913252105822,0.010613766694462123,-0.08423679541667062,0.030720274629991717,0.016239020689699513,0.004061266011043618,-6.733360005439781e-05,0.035901833957184714,0.0,-8.77150468469993e-06,-0.016281038364067607
Qwen,csqa,16,0.6956521739130435,0.0,0.2753210710537033,0.0274514244468142,2.176179394284591,35.92214905834901,2.2362195548362833,0.14150332552971992,0.06327792150838321,0.0693702610372813,0.0824830865488981,0.7558640162418554,0.8319710060453728,0.40511578462718933,0.09330884468155151,0.23032636098613948,0.423726713554865,0.3952114506396575,0.9872585976836528,14.688029013531407,1.443888636569841,0.4125677758264893,0.2857337921301658,0.8811429438290296,0.9999566220729492,0.2647109213029625,0.11830775550186,0.8794110175051809,0.950764297823941,1.0811375771025091,0.1309621823824985,0.1183346056247421,0.2670033051770403,3.866254955115228,0.39656018787156455,0.12404570588925934,0.3128042334310933,151.7220515970516,8.75,421.51557831135466,503.4641687141687,172.47762776176168,65.43634955978705,0.3793903615707945,0.9519877390818552,0.9488832244220862,0.0005335739385554,15.732175795002906,1.3236114800659446,0.9638142510089203,0.7281700595651612,0.9306318727699486,0.9175185796474452,0.244469465216489,0.1680438151059826,0.5949050177360594,0.9066902075606619,1.524092382826126,0.0015597154852002,0.5725353360176086,0.8154168128967285,0.7016361355781555,0.9641265869140624,0.18505859375,5.408203125,0.0,4.189520516329342,36.24011454151736,1263.169587029351,1.3773224527835846,0.6475987404584884,0.4468318631382548,0.0,0.011627915327225336,1.0456466196198675,0.8340576562282991,-0.0009236335754395641,-0.008947074413299672,-0.0009570834303017639,0.0196533203125,0.09033203125,0.11881918819188186,0.0,0.0,0.0,0.014874946739938721,-0.07990210917260931,0.0035631639840987273,-0.23525195651584596,-0.3981004787815934,-0.006449611864175031,-0.9310896131728441,-30.259880913628876,-0.0007365628627348242,-0.06346171379089349,-0.12697270584106435,-0.04404664852874962,0.008713465332984893,0.008790533661842348,0.013638544621760396,-0.08649355743085291,-0.03668626413368975,-0.16217782632329103,-0.0022204784854646907,0.001090553569037294,-0.16034195123985762,-0.07745762232385278,0.02585151019720544,-0.06896743813361383,0.11023584825889055,0.004382598239022317,0.0024913819865259867,-0.003963482833904519,0.033969662223166885,8.75,-2.8789402349900018e-05,-0.004293097129715512
Qwen,csqa,17,0.7391304347826086,0.18784530386740342,0.0410836181656002,0.2753210710537033,2.070403478362344,35.805038605236206,2.254588570860333,0.14677209039687816,0.0650992789676796,0.0693134908105973,0.0693702610372813,0.7648310713061146,0.80644153773687,0.4115971105705632,0.08374235531426563,0.20345710152027888,0.4138891715480107,0.4064567892596333,0.9887388960247055,12.803521982672564,1.3445219195120128,0.4119166496637705,0.3063666299370611,0.9997500478000938,0.8811429504192236,0.0699625114843945,0.1456990657613767,0.8177786927272083,0.9515753490040284,1.1636098571693183,0.1452196591047846,0.1309621823824985,0.2994945243086412,3.8436732143773886,0.4139688682744705,0.1378110109832226,0.3329018706762968,18.44970823095823,151.7220515970516,444.5151688109452,526.4637592137592,210.78727645519947,70.05238022113022,0.33233685352771636,1.0334070797927255,1.0504506629183097,0.0005604124477935,16.520191604245596,1.3901383825100637,1.030966747959162,0.7416288624129617,0.9306901976478384,0.9306318727699486,0.2354628491679925,0.193546675920584,0.5884228646297567,0.9162622005211144,1.557149210271578,0.0012624277733266,0.5932269096374512,0.7556144595146179,0.689073383808136,0.9644090533256532,0.1365966796875,4.169921875,0.078125,4.248596436447567,35.61204577154584,1237.1760694715713,1.3914820277690887,0.6522729778289795,0.2551304112656078,0.0,0.010348989354273783,0.9610443195827986,0.8597269536210951,0.0002824664115907982,0.0012060999870303624,0.0002929764778034638,-0.0484619140625,-0.068115234375,-0.26187335092348285,0.0,0.0,0.0,0.059075920118225156,0.044200973378286434,0.014100878582159249,-0.6280687699715202,-0.3928168134556742,-0.01733076117218102,-25.993517557779796,-25.062427944606952,-0.020578010921645018,0.01415957498550413,0.07762128877639762,0.010280508356548923,0.004674237370491108,-0.0040392279624937855,0.007217798736269598,-0.19170145187264698,-0.10520789444179407,-0.4290236835982585,-0.0012789259729515529,0.0009415525125131378,-0.10998755468721932,-0.08460230003706892,-0.007144677713216141,-0.08090907429875793,-0.10577591592224689,0.00896705506425921,0.0014802983410527881,-0.19474840981856797,0.03249121913160091,22.999590499590568,2.6838509238099988e-05,-0.00900661604849648
Qwen,csqa,18,0.782608695652174,0.022099447513812272,0.0506197840683192,0.0410836181656002,2.138084164610854,35.46848053115982,2.285427488723641,0.1127995197489601,0.04935598274553006,0.0653474390457928,0.0693134908105973,0.7904595318605039,0.7622607126282825,0.42918031141029706,0.07979657504521462,0.18592785535075748,0.4077913097237877,0.3594545727133458,0.991077020800963,11.184335710961344,1.249315326810168,0.39021917166131914,0.3123464212556371,0.9998940546721538,0.9997500448223025,0.0712666101296059,0.1505786066876387,0.8125895677106936,0.9744255391912906,1.1991607777310953,0.1639239063988349,0.1452196591047846,0.3486871270494906,3.8108798055547264,0.4418718969805861,0.1537197931880935,0.34788316227081556,10.761030917280918,18.44970823095823,444.7651688109452,526.7137592137592,211.49651623475174,40.04867936117936,0.18935857702988237,1.039459963981291,0.9676927237799672,0.0005422285974867,15.980700941187353,1.3449834383967045,1.0205397210093818,0.7587749344089674,0.93465296568976,0.9306901976478384,0.2097488640518485,0.2377022862141489,0.5708270071075892,0.9202057345298155,1.612057105672855,0.0013752591330558,0.6382976174354553,0.7961905002593994,0.7220881581306458,0.9693445563316344,0.09112548828125,3.7255859375,0.34375,4.369614203770955,35.628412407305504,1255.1039581298828,1.3574405975341797,0.6567012637853622,0.453040855050374,0.0,0.008911083125508607,0.8636451423867241,0.8846517369293828,0.004935503005981223,0.004653036594390425,0.00511764483023236,-0.04547119140625,0.00299072265625,-0.3328865058087578,0.0,0.0,0.0,0.12101776732338809,0.061941847205162937,0.028484175688048285,0.016366635759666792,0.644435405731187,0.0004595814535526266,17.92788865831153,43.92140621609133,0.014490975941661155,-0.03404143023490902,-0.04820100522041315,-0.02446415372643107,0.0044282859563826715,-0.00024595141410843624,0.0067890072207525964,0.1979104437847662,0.38961189565741317,0.7757226698416919,-0.0014379062287651762,-0.0001589802558136233,-0.1389417052759233,-0.0973991771960745,-0.01279687715900557,-0.1013472273977507,0.06768068624850976,0.025628460554389276,0.0023381247762574997,0.0013040986452114017,0.04919260274084941,0.25,-1.8183850306799972e-05,-0.025713985116144006
Qwen,csqa,19,0.8260869565217391,0.006906077348066298,0.0604278510047411,0.0506197840683192,2.2211504887597275,35.00448127265449,2.32394099376873,0.08209869170730762,0.03532735637097265,0.0621805815399913,0.0653474390457928,0.8041440685150762,0.7154502194743972,0.4503771472867724,0.07647157886006806,0.16979453587058033,0.3864188145214568,0.3499618369375068,0.9926815490367272,9.6616227691238,1.1710606039438927,0.3708597384985112,0.3166870586653196,0.9998755927558418,0.9998940555508464,0.073697713318904,0.1557316236033193,0.81119627200363,0.9993512131755807,1.2319474909262913,0.1813581752713638,0.1639239063988349,0.40694884024713,3.769639667187628,0.47957319964599066,0.1727462224888079,0.36020824820093517,4.59496090550778,10.761030917280918,443.7651688109452,525.7137592137592,211.4604074830668,19.896638577497953,0.09409155507750137,1.0380185331896032,0.9620737219618344,0.0005215747681592,15.36755878236038,1.2936917002462658,0.9649232579585864,0.7458680124708511,0.9378196257826348,0.93465296568976,0.1960243857561028,0.2845038815808042,0.5496252417597953,0.9235327981125616,1.680295456364577,0.0017954095965251,0.5389081239700317,0.7458508610725403,0.6508047580718994,0.9681442379951476,0.0599365234375,3.365234375,0.296875,4.39572213921282,35.47734251783954,1257.031566619873,1.3442973625659942,0.6453726927042007,0.4543742127633344,0.0,0.007686062162637334,0.7725518801836214,0.9088932591463857,-0.0012003183364868164,-0.00613582134246804,-0.0012382783073846548,-0.03118896484375,0.0142822265625,-0.34226389819156067,0.0,0.0,0.0,0.02610793544186496,-0.09490983188152313,0.00597488341632868,-0.15106988946596545,-0.16743652522563224,-0.004240152149888932,1.9276084899902344,-16.000280168321297,0.0015358158003599964,-0.01314323496818548,0.02089819526672354,-0.009682364732615523,-0.011328571081161476,-0.015756857037544147,-0.017250722217072134,0.0013333577129603924,-0.1965770860718058,0.002943129075659412,-0.0012250209628712734,0.0002128852658939027,-0.13747161210566694,-0.09109326220310265,0.0063059149929718394,-0.10547533672378695,0.0830663241488736,0.013684536654572366,0.00160452823576418,0.002431103189298095,0.0582617131976394,-1.0,-2.0653829327500046e-05,-0.013724478295745718
Qwen,csqa,20,0.8695652173913043,0.08563535911602213,0.1147137811677461,0.0604278510047411,2.304761306757228,34.49511248551852,2.3703604348335916,0.1394616980236832,0.05883565044176004,0.0596186830116821,0.0621805815399913,0.8184185645235649,0.673918199065667,0.46944618070258604,0.08116982879451215,0.1729055043117523,0.3844155266478255,0.3373338622845752,0.9939082794556552,8.463073795296733,1.1196258739511595,0.4047648535118447,0.36151795217264104,0.9981803724162408,0.9998755849452412,0.0743822520758947,0.1627839580239281,0.8098746871457742,0.9984507281989176,1.232845948655208,0.2038107789827115,0.1813581752713638,0.4658109837140732,3.7218991470180702,0.5218489622377386,0.20588065359457702,0.3945215341949123,52.91646191646192,4.59496090550778,441.7651688109452,523.7137592137592,211.72608527022896,29.245609707719087,0.13812945943932406,0.8607223105664921,0.9634094520927354,0.0005024227532369,14.799116254145742,1.2461316858403593,0.9413353758205847,0.7554060182896049,0.9403962002827632,0.9378196257826348,0.1817455963703768,0.3260316940041275,0.5305544600361582,0.9188393959054002,1.731847460317141,0.0014272707048803,0.5162071585655212,0.7335293889045715,0.6267867088317871,0.9700221419334412,0.033843994140625,5.7099609375,0.359375,4.188185185194016,35.41770598457919,1273.7936176723904,1.270005850076675,0.6199849116802215,0.4785853950640478,0.0,0.006643991358755086,0.6950725819959794,0.9325048082403138,0.001877903938293568,0.0030782222747803845,0.001939694380852064,-0.026092529296875,0.005096435546875,-0.435336048879837,0.0,0.0,0.0,-0.20753695401880368,-0.23364488946066864,-0.047213392349674144,-0.05963653326034546,0.09143335620561999,-0.0016809752091876407,16.762051052517336,14.834442562527101,0.013334630169702155,-0.07429151248931909,-0.06114827752113361,-0.05526419567431973,-0.025387781023979206,-0.01405920994281773,-0.03933817050362154,0.024211182300713396,0.022877824587753004,0.053284675099561696,-0.001042070803882248,0.00018295015898902537,-0.13557928388191443,-0.07747929818764199,0.013613964015460667,-0.10029009076934303,0.08361081799750059,0.014274496008488624,0.001226730418927957,0.0006845387569907047,0.058862143466943184,-2.0,-1.9152014922299977e-05,-0.014278789385725993
