Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M2_Cosine_next,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M3_Residual_next,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M4_CKA_next,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M5_L1_next,M5_L1_start,M5_L1_end,M5_L1_mean,M6_L_Inf_next,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M7_Var_Ratio_next,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M8_Pearson_next,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
gemma,siqa,8,0.24242424242424243,0.38837920489296635,1285.6779,8331.601,1115384.8,254125.7349402857,0.0018764138,1.0028962,0.043887794,0.07833233731116315,0.3928645,1.0000942,11.571483,4.362018066285715,0.9981227,-0.0033307774,0.95609695,0.9216612773434286,9723.227,18155.324,595197.5,142568.9349,1799.6157,4550.041,51499.07,19822.86307028571,1.9215006,0.00012368521,156.82785,39.24896783211458,0.9981227,-0.0033307774,0.95609695,0.9216612773434286,0.962229549884796,20.68180675506592,1.0848877720660844e-11,4.743671784034143,45.356990374051605,1350.4205791766826,0.003744959831237682,0.0024992823600769043,0.003907167491371322,-0.010692214965818181,-0.010615921020505681,-0.0005167193668248471,1.078124424622412e-11,1.0713675923721223e-11,159.40692587530702,0.05975590302394096,0.1306328773498544,0.012757680654814196,-0.5317746675931545,0.39828007037822033,-0.011588341222749432,11.476229154146722,5.735281137320044,0.008571102416581766,2864.744600000001,0.0023843999999999532,-7.000000000090267e-06,-0.00240440434,2621.710000000001,889.4082000000003,-6.480998e-05,-0.00240440434
gemma,siqa,9,0.2727272727272727,0.05504587155963307,1049.4747,16008.622,1044155.0,229781.6477085714,0.00094389915,1.0051731,0.03743875,0.07583908400714286,0.25605956,1.0000737,8.076766,3.028129868571428,0.99905586,-0.0056123566,0.9625477,0.92415577118,11586.602,22321.338,593237.1,141974.78737142854,1616.3203,6349.6562,49699.457,19051.599374285717,1.5659776,6.436907e-05,81.617386,20.426207402824858,0.99905586,-0.0056123566,0.9625477,0.92415577118,0.962479531764984,19.43005847930908,2.6639371597525493e-09,4.5058472615021925,47.52671813964844,1344.3387216421274,0.0002499818801879883,-0.0034949779510496937,0.00025979443285439885,-1.2517482757568423,-1.2410560607910242,-0.06052412589389622,2.6530882820318883e-09,2.642307037785664e-09,244.54956082501403,-0.23782452253195085,-0.2975804255558918,-0.0501351133382375,2.169727765596832,2.7015024331899866,0.047836678485575046,-6.0818575345551835,-17.558086688701906,-0.004503676579235116,7677.020999999999,0.002276900000000026,-2.049999999997887e-05,-0.0022815792,4166.013999999999,1799.6152000000002,-5.931614000000001e-05,-0.0022815792
gemma,siqa,10,0.30303030303030304,0.07951070336391444,4452.0186,25068.404,982362.3,210086.34020857146,0.0010657907,1.0042442,0.035057187,0.07536189934441843,0.4214401,1.0000476,6.26027,2.3465545185714287,0.99893427,-0.0046952395,0.9649288,0.9246338709342857,16003.466,26808.252,591442.3,141974.07577142856,3357.1196,7965.9766,48083.137,18451.251779999995,2.0103376,4.1104726e-05,52.11913,13.0437423362936,0.99893427,-0.0046952395,0.9649288,0.9246338709342857,0.9617001414299012,17.78162908554077,1.893421130994e-08,4.311910675122188,45.34392723670373,1349.111088679387,-0.0007793903350827858,-0.001029372215270774,-0.0008097734126911726,-1.648429393768307,-0.39668111801146466,-0.08483913702697843,1.6270274150187452e-08,1.3617185868155565e-08,6.107604336920163,-0.19393658638000488,0.04388793615194597,-0.043041091968871736,-2.18279090294471,-4.352518668541542,-0.04592765897554685,4.772367037259528,10.854224571814711,0.0035499736490740563,9059.782,-0.0009288999999998993,-2.6099999999917856e-05,0.0009171170999999999,4486.914000000001,1616.3203999999996,-2.3264344e-05,0.0009171170999999999
gemma,siqa,11,0.3333333333333333,0.058103975535168245,12162.362,50391.35,860702.0,175715.7000742857,0.0009738207,1.0020641,0.033004403,0.07518178499428571,0.49129176,1.0000196,4.1329193,1.5651294062857142,0.9990255,-0.002494957,0.96698564,0.9248133899714284,28008.648,33530.04,588248.25,141829.98114285714,5543.9365,11323.097,44726.016,17396.15653714286,2.2151475,2.0446676e-05,25.92556,6.488334048783313,0.9990255,-0.002494957,0.96698564,0.9248133899714284,0.9614575505256652,14.98314323425293,3.110677774031956e-07,4.3904218306908245,45.37724964435284,1333.89350773738,-0.0002425909042360619,0.0005367994308467239,-0.00025225212494550675,-2.7984858512878414,-1.1500564575195344,-0.15738073479237313,2.921335660932556e-07,2.758632919430682e-07,15.428874290628233,0.07851115556863686,0.27244774194864174,0.01820797356067949,0.03332240764910921,2.216113310593819,0.0007348813761798301,-15.217580942006862,-19.98994797926639,-0.011279709335799026,25322.946,-0.002180100000000129,-2.8000000000139025e-05,0.0022002825,6721.7880000000005,3357.1204,-2.0658049999999998e-05,0.0022002825
gemma,siqa,12,0.36363636363636365,0.09174311926605512,2075.2715,111620.5,678822.8,138276.99825714287,0.0005867481,1.0004267,0.031980395,0.07552653345312257,0.13635406,1.0000058,2.4660892,0.9724176405714287,0.999413,-0.0008531492,0.96801037,0.9244683701257145,24710.137,50088.348,582328.4,144001.0308,2223.6152,16867.033,39182.08,15970.573082857143,1.2800105,9.23039e-06,11.703761,2.9290752679708567,0.999413,-0.0008531492,0.96801037,0.9244683701257145,0.9641938209533693,14.64799451828003,4.389345960476021e-07,4.513505761439983,47.35610771179199,1346.618919959435,0.0027362704277040795,0.0029788613319401414,0.0028459607251594132,-0.33514871597290075,2.4633371353149407,-0.022368384973235678,1.278668186444065e-07,-1.642667474488491e-07,0.4110577434662088,0.12308393074915891,0.04457277518052205,0.028034648035127896,1.9788580674391554,1.9455356597900462,0.04360903498886737,12.725412222054956,27.942993164061818,0.009540051097212787,61229.15,-0.0016373999999999,-1.3799999999841717e-05,0.0016418078,16558.307999999997,5543.936,-1.1216286e-05,0.0016418078
gemma,siqa,13,0.3939393939393939,0.09785932721712547,1546.9797,142879.53,612601.5,129937.80736285714,0.0005528927,1.0002804,0.03159231,0.07550099416,0.10405412,1.0000046,2.070647,0.8384368488571429,0.9994468,-0.0007244607,0.9683958,0.9244946049600001,27494.615,54073.28,579684.5,143453.03185714287,1874.9453,19090.648,36958.465,15525.85,1.2057049,7.2111834e-06,9.143489,2.2883213261998114,0.9994468,-0.0007244607,0.9683958,0.9244946049600001,0.9658244848251344,14.196612358093262,6.851060192047953e-07,4.1939752743794365,47.81866807204027,1361.15134371244,0.0016306638717651367,-0.0011056065559389427,0.0016912199978140752,-0.4513821601867676,-0.11623344421386683,-0.030815287350323795,2.4617142315719323e-07,1.1830460451278672e-07,0.5608385061780279,-0.3195304870605469,-0.4426144178097058,-0.07079430135890741,0.4625603602482755,-1.5162977071908799,0.009767702258458577,14.532423753004878,1.8070115309499215,0.01079178640490408,31259.03,-0.0001462999999999326,-1.2000000000345068e-06,0.0001286884999999999,3984.9320000000007,2223.6150000000016,-2.0192066000000003e-06,0.0001286884999999999
gemma,siqa,14,0.42424242424242425,0.11009174311926614,2565.3953,172268.9,559650.25,125931.71810000001,0.00066149235,0.99921614,0.031280637,0.07571535077156129,0.122032136,1.0000011,1.8024172,0.7529706178857144,0.9993383,0.00034193078,0.9687083,0.9242803234451429,32836.47,59131.215,577299.4,143975.14539999998,2429.9512,20965.594,35083.52,15258.000705714285,1.2450455,5.9808863e-06,7.583522,1.8979116539320087,0.9993383,0.00034193078,0.9687083,0.9242803234451429,0.9656320810317992,13.018002462387084,2.243922688194289e-06,4.117701750535232,47.04927121675932,1363.791006234976,-0.00019240379333518298,-0.0018230676651003197,-0.00019921196486338832,-1.1786098957061775,-0.7272277355194099,-0.0830205027775004,1.5588166689894936e-06,1.3126452458323003e-06,2.275292619380015,-0.07627352384420494,0.24325696321634194,-0.018186450528249853,-0.7693968552809451,-1.2319572155292207,-0.016089884689423517,2.6396625225361277,-11.89276123046875,0.001939286571423171,29389.369999999995,-0.001064260000000039,-3.5000000000451337e-06,0.0010663914800000001,5057.934999999998,1874.946,-1.2302971e-06,0.0010663914800000001
gemma,siqa,15,0.45454545454545453,0.04892966360856273,2954.604,214485.66,495452.66,124844.7905942857,0.0006532073,0.9992032,0.031325042,0.07584763008428572,0.11736831,1.0000007,1.5198556,0.6690498185714286,0.99934673,0.00034695503,0.9686625,0.924148388058,37377.812,67721.44,574494.75,145435.54062857144,2590.9766,23395.545,32653.568,15049.719254285712,1.2343557,4.8037487e-06,6.090959,1.5243712461918772,0.99934673,0.00034695503,0.9686625,0.924148388058,0.967501938343048,12.653665113449096,3.225650561944349e-06,4.503453502288232,46.22072894756611,1356.8895075871394,0.0018698573112487793,0.0020622611045839623,0.0019364076111170192,-0.36433734893798864,0.8142725467681888,-0.027987193118964915,9.8172787375006e-07,-5.770887952394336e-07,0.4375052130428201,0.38575175175300025,0.4620252755972052,0.09368132398196627,-0.828542269193214,-0.05914541391226891,-0.01761009783501344,-6.901498647836661,-9.541161170372789,-0.005060525121726389,42216.76000000001,-1.2940000000072338e-05,-4.0000000001150227e-07,5.0242500000000426e-06,8590.225000000006,2429.9509999999973,-1.1771375999999993e-06,5.0242500000000426e-06
gemma,siqa,16,0.48484848484848486,0.07033639143730892,3139.4604,264749.5,431076.66,128734.82175428572,0.00082451105,0.9979458,0.030655622,0.07597742598116314,0.10889526,0.999998,1.2760235,0.6034756455714285,0.99917537,0.0016059957,0.9693322,0.9240184540771428,45258.22,82113.98,568603.4,149368.19514285718,2589.9512,25986.521,30062.592,14975.691351428572,1.2104754,3.8917055e-06,4.934525,1.2349529679363573,0.99917537,0.0016059957,0.9693322,0.9240184540771428,0.9677086472511292,11.974818420410156,6.3700053260618e-06,4.117485293975244,47.14576515784631,1365.7042846679688,0.0002067089080811657,-0.0016631484031676136,0.00021365219012903225,-0.6788466930389401,-0.31450934410095144,-0.053648226577248326,3.1443547641174514e-06,2.1626268903673914e-06,0.9747970847226879,-0.3859682083129874,-0.7717199600659876,-0.08570493913546007,0.9250362102802043,1.7535784794734184,0.020013449189206556,8.814777080829344,15.716275728666005,0.006496311624152762,50263.84,-0.001257399999999964,-2.699999999911107e-06,0.00125904067,14392.539999999994,2590.9760000000024,-9.120431999999999e-07,0.00125904067
gemma,siqa,17,0.5151515151515151,0.15596330275229353,3993.9106,320476.06,372641.4,137949.26342,0.001058042,0.9989509,0.030742228,0.07614715108714286,0.11163521,0.9999997,1.0783199,0.5567813157142858,0.9989414,0.00059690175,0.9692455,0.9238489704957145,55671.918,99823.01,564633.8,154616.58837142854,2858.2402,28576.473,27472.64,15049.689894285715,1.2114594,3.2150224e-06,4.076518,1.02022144915704,0.9989414,0.00059690175,0.9692455,0.9238489704957145,0.967424750328064,11.557363510131836,9.786912346498868e-06,4.469821975781367,45.79568554804875,1346.831082857572,-0.00028389692306518555,-0.0004906058311463513,-0.00029337024513687027,-0.4174549102783196,0.2613917827606205,-0.03486106391114874,3.416907020437068e-06,2.725522563196166e-07,0.5364056771596988,0.3523366818061229,0.7383048901191103,0.08557084158179418,-1.350079609797561,-2.2751158200777652,-0.028636285894977576,-18.873201810396722,-27.687978891226066,-0.013819391227131717,55726.56,0.001005099999999981,1.6999999999933735e-06,-0.00100909395,17709.03,2589.952000000001,-6.766831000000003e-07,-0.00100909395
gemma,siqa,18,0.5454545454545454,-0.015290519877675855,1206.6729,388241.94,313716.2,154251.92056,0.0008804798,0.99693894,0.030445576,0.07624749699428572,0.055749618,0.99999636,0.8989088,0.5240459112285714,0.99911934,0.002608593,0.96954185,0.9237486685714286,52838.875,118156.07,557924.0,160441.9401142857,1106.4316,31434.713,24614.4,15352.825980571428,1.0729672,2.6538423e-06,3.3649647,0.8421424783991227,0.99911934,0.002608593,0.96954185,0.9237486685714286,0.9673370122909546,8.440858793258666,0.0002276384631841,4.014684319496155,46.06702657846304,1380.9010009765625,-8.7738037109375e-05,0.00019615888595581055,-9.069236349346088e-05,-3.1165047168731697,-2.69904980659485,-0.2696553339471469,0.00021785155083760112,0.00021443464381716405,22.259477057187958,-0.4551376562852125,-0.8074743380913354,-0.10182456007224994,0.27134103041429114,1.621420640211852,0.005925034796773643,34.06991811899047,52.943119929387194,0.02529635568456312,67765.88,-0.002011959999999924,-3.3400000000183283e-06,0.00201169125,18333.060000000012,2858.239999999998,-5.611801e-07,0.00201169125
gemma,siqa,19,0.5757575757575758,-0.003058103975535171,1360.0375,416558.53,292045.4,162400.34510857146,0.0013234615,0.9949921,0.030101478,0.07640475573441842,0.057139248,0.99999344,0.83730626,0.5168246254285714,0.9986762,0.004569175,0.96988785,0.9235907151428572,65520.652,131334.02,554252.06,165987.6322857143,726.78516,32541.145,23507.969,15642.562687428568,1.0477086,2.4733677e-06,3.13613,0.7848725388385915,0.9986762,0.004569175,0.96988785,0.9235907151428572,0.967362940311432,7.19900414943695,0.0007868358152336,4.084485860971304,45.26090753995455,1371.177499624399,2.5928020477405944e-05,0.00011366605758678094,2.680350296535572e-05,-1.241854643821716,1.8746500730514537,-0.14712420551490912,0.0005591973520495,0.00034134580121189886,2.456515231335293,0.06980154147514916,0.5249391977603617,0.01738655792590671,-0.8061190385084913,-1.0774600689227825,-0.0174988293879893,-9.723501352163566,-43.79341947115404,-0.007041418135903421,28316.590000000026,-0.0019468400000000052,-2.920000000017353e-06,0.0019605819999999998,13177.949999999983,1106.4320000000007,-1.8047459999999998e-07,0.0019605819999999998
gemma,siqa,20,0.6060606060606061,0.006116207951070342,1646.7051,436414.8,278123.84,168665.45116857145,0.0018582344,0.9935808,0.030057907,0.07686698990883686,0.061426304,0.9999911,0.7982991,0.5145128492571428,0.9981419,0.0060007772,0.969935,0.9231278487771429,76304.234,150972.0,549657.5,175901.51628571426,370.6875,33267.93,22781.184,15922.410700285714,0.9807629,2.36074e-06,2.9933228,0.7491324613556573,0.9981419,0.0060007772,0.969935,0.9231278487771429,0.9671198725700378,5.283136796951294,0.005353312450461,4.287423253059387,46.958131496722885,1376.1985426682693,-0.000243067741394154,-0.00026899576187155994,-0.00025126840326950006,-1.9158673524856562,-0.6740127086639403,-0.266129496902082,0.0045664766352274,0.0040072792831779,5.803595295000242,0.20293739208808326,0.1331358506129341,0.049684929510277254,1.6972239567683332,2.5033429952768245,0.037498672673986766,5.02104304387035,14.744544396033916,0.0036618476056131666,19856.26999999996,-0.0014113000000000042,-2.3399999999895726e-06,0.0014316021999999998,19637.98000000001,726.7849999999999,-1.126277000000001e-07,0.0014316021999999998
gemma,siqa,21,0.6363636363636364,0.009174311926605512,2536.1738,428038.3,283799.06,166138.84647714286,0.0019659996,0.99181074,0.030009449,0.07731569876857142,0.07697386,0.9999887,0.81425256,0.515755786742857,0.99803627,0.007744061,0.96997905,0.9226796323714286,82175.2,168525.27,546751.6,184707.92651428573,1383.6797,32897.242,23151.871,15761.970044571428,1.08737,2.4070446e-06,3.052035,0.7638262592450459,0.99803627,0.007744061,0.96997905,0.9226796323714286,0.9650747179985046,2.919793725013733,0.0613721324596554,4.564549051798307,48.02866114102877,1380.1998760516826,-0.002045154571533203,-0.0018020868301390491,-0.0021146857070555303,-2.363343071937561,-0.447475719451905,-0.44733709588995696,0.0560188200091944,0.051452343373967,10.464328493355612,0.2771257987389202,0.07418840665083692,0.06463691181904441,1.0705296443058856,-0.6266943124624476,0.02279753495687098,4.001333383413339,-1.0197096604570106,0.002907526246652914,-8376.5,-0.0017700600000000177,-2.4000000000690136e-06,0.0017432838000000003,17553.26999999999,-370.6880000000019,4.630460000000005e-08,0.0017432838000000003
gemma,siqa,22,0.6666666666666666,-0.003058103975535171,3000.1675,465393.66,258661.6,178131.45228285715,0.0021530986,0.99127215,0.029681444,0.07721671040285714,0.080289245,0.99998814,0.74550515,0.5130571466571427,0.99784815,0.008333825,0.9703162,0.9227783531714286,86508.25,183684.88,542457.0,191493.6092857143,1680.8965,34280.92,21768.191,16444.078299999997,0.90534765,2.2136387e-06,2.8068044,0.7024529091748487,0.99784815,0.008333825,0.9703162,0.9227783531714286,0.9633802771568298,1.786556401848793,0.2096576713956892,4.304651755553025,47.582287274874176,1375.7579956054688,-0.0016944408416748047,0.00035071372985839844,-0.0017557613002120442,-1.13323732316494,1.2301057487726212,-0.3881223914746271,0.1482855389360338,0.09226671892683941,2.416170548310558,-0.25989729624528213,-0.5370230949842023,-0.056938219591021744,-0.4463738661545946,-1.5169035104604802,-0.009293906087531445,-4.441880446213872,-8.443213829627211,-0.0032182878170665674,37355.359999999986,-0.0005385900000000055,-5.599999999272853e-07,0.0005897639999999996,15159.610000000015,1383.6779999999999,-1.9340589999999993e-07,0.0005897639999999996
gemma,siqa,23,0.696969696969697,-0.003058103975535171,3678.3828,421373.6,285746.8,163535.26111999998,0.0032494068,0.989384,0.028173745,0.07671473734857143,0.0934304,0.9999849,0.8234751,0.5153987613142856,0.99674916,0.010177754,0.97181636,0.9232803972571428,96996.83,180252.62,534372.9,187051.944,1762.0488,32600.025,23449.088,15661.06817542857,0.90137327,2.4450703e-06,3.1002505,0.7758929838998087,0.99674916,0.010177754,0.97181636,0.9232803972571428,0.9609163999557496,1.332342877984047,0.3300317634711973,5.101659756440383,49.558657572819634,1352.1583017202524,-0.0024638772010802112,-0.0007694363594054066,-0.0025575333640333042,-0.454213523864746,0.679023799300194,-0.2542396777368514,0.12037409207550809,-0.027911446860525713,0.5741458982835155,0.7970080008873577,1.0569052971326398,0.1851504015067451,1.9763702979454578,2.4227441641000524,0.04153584056454296,-23.59969388521631,-19.15781343900244,-0.01715395728071356,-44020.06,-0.0018881499999999773,-3.240000000070964e-06,0.001843929000000001,-3432.2600000000093,-1680.8949999999968,2.3143159999999988e-07,0.001843929000000001
gemma,siqa,24,0.7272727272727273,-0.003058103975535171,1386.0785,379818.88,315177.3,151785.85078285713,0.0017620325,0.9885578,0.026775599,0.0777549222915613,0.0604085,0.9999824,0.91092306,0.5285786305714286,0.99823755,0.010996429,0.97321427,0.9222404045428572,70066.64,203123.52,522533.66,197805.44554285714,250.625,30837.977,25211.137,15243.533114285714,1.0192283,2.7126057e-06,3.4394743,0.860789867967877,0.99823755,0.010996429,0.97321427,0.9222404045428572,0.9584898948669434,0.0909802209527697,0.910317061841488,4.898702768179087,47.48328766456017,1386.4196120042068,-0.0024265050888062634,3.737211227394788e-05,-0.002525198954787311,-1.2413626570312772,-0.7871491331665312,-0.9317141086906766,0.5802852983702906,0.45991120629478255,1.7582710593276993,-0.20295698826129627,-0.999964989148654,-0.03978254096719824,-2.0753699082594608,-4.051740206204919,-0.041877040458773274,34.261310283954344,57.861004169170656,0.02533823905112742,-41554.71999999997,-0.0008261999999999992,-2.4999999999053557e-06,0.0008186749999999996,22870.899999999994,-1762.0480000000025,2.6753540000000007e-07,0.0008186749999999996
